 3.63062  1.68012e-02
 3.64877  1.66938e-02
 3.66702  1.66102e-02
 3.68535  1.66615e-02
 3.70378  1.67425e-02
 3.72230  1.66707e-02
 3.74091  1.65726e-02
 3.75961  1.65247e-02
 3.77841  1.65307e-02
 3.79730  1.63813e-02
 3.81629  1.63354e-02
 3.83537  1.64059e-02
 3.85455  1.64630e-02
 3.87382  1.65717e-02
 3.89319  1.64487e-02
 3.91266  1.64310e-02
 3.93222  1.63432e-02
 3.95188  1.63049e-02
 3.97164  1.61793e-02
 3.99150  1.61549e-02
 4.01146  1.60796e-02
 4.03151  1.59936e-02
 4.05167  1.60579e-02
 4.07193  1.60794e-02
 4.09229  1.60636e-02
 4.11275  1.59342e-02
 4.13332  1.59402e-02
 4.15398  1.59865e-02
 4.17475  1.59557e-02
 4.19563  1.58167e-02
 4.21660  1.58449e-02
 4.23769  1.57995e-02
 4.25887  1.57671e-02
 4.28017  1.57449e-02
 4.30157  1.57086e-02
 4.32308  1.57017e-02
 4.34469  1.58012e-02
 4.36642  1.57577e-02
 4.38825  1.57297e-02
 4.41019  1.57148e-02
 4.43224  1.57760e-02
 4.45440  1.57899e-02
 4.47667  1.57512e-02
 4.49906  1.57013e-02
 4.52155  1.57507e-02
 4.54416  1.56364e-02
 4.56688  1.56594e-02
 4.58972  1.56314e-02
 4.61266  1.57368e-02
 4.63573  1.57062e-02
 4.65891  1.57444e-02
 4.68220  1.56771e-02
 4.70561  1.57724e-02
 4.72914  1.56843e-02
 4.75279  1.57483e-02
 4.77655  1.58660e-02
 4.80043  1.57822e-02
 4.82443  1.58213e-02
 4.84856  1.57841e-02
 4.87280  1.58000e-02
 4.89716  1.58289e-02
 4.92165  1.58669e-02
 4.94626  1.60316e-02
 4.97099  1.59049e-02
 4.99584  1.59934e-02
 5.02082  1.60732e-02
 5.04593  1.59270e-02
 5.07116  1.60346e-02
 5.09651  1.59884e-02
 5.12200  1.61369e-02
 5.14761  1.60973e-02
 5.17334  1.60760e-02
 5.19921  1.62938e-02
 5.22521  1.62040e-02
 5.25133  1.61840e-02
 5.27759  1.62535e-02
 5.30398  1.61652e-02
 5.33050  1.63768e-02
 5.35715  1.64589e-02
 5.38393  1.63339e-02
 5.41085  1.65588e-02
 5.43791  1.64848e-02
 5.46510  1.65080e-02
 5.49242  1.63818e-02
 5.51989  1.64344e-02
 5.54749  1.65970e-02
 5.57522  1.66212e-02
 5.60310  1.67108e-02
 5.63111  1.67279e-02
 5.65927  1.66524e-02
 5.68757  1.67084e-02
 5.71600  1.67681e-02
 5.74458  1.67470e-02
 5.77331  1.67107e-02
 5.80217  1.68573e-02
 5.83118  1.68615e-02
 5.86034  1.68624e-02
 5.88964  1.68554e-02
 5.91909  1.69098e-02
 5.94869  1.69176e-02
 5.97843  1.68774e-02
 6.00832  1.67258e-02
 6.03836  1.69094e-02
 6.06855  1.68714e-02
 6.09890  1.68034e-02
 6.12939  1.67140e-02
 6.16004  1.67867e-02
 6.19084  1.66043e-02
 6.22179  1.65447e-02
 6.25290  1.64737e-02
 6.28417  1.64684e-02
 6.31559  1.66231e-02
 6.34717  1.67507e-02
 6.37890  1.68303e-02
 6.41080  1.71625e-02
 6.44285  1.70891e-02
 6.47506  1.72769e-02
 6.50744  1.70747e-02
 6.53998  1.69107e-02
 6.57268  1.69229e-02
 6.60554  1.71205e-02
 6.63857  1.69973e-02
 6.67176  1.68031e-02
 6.70512  1.68864e-02
 6.73864  1.67699e-02
 6.77234  1.68123e-02
 6.80620  1.68878e-02
 6.84023  1.69130e-02
 6.87443  1.67576e-02
 6.90880  1.66094e-02
 6.94335  1.68140e-02
 6.97806  1.68706e-02
 7.01296  1.69130e-02
 7.04802  1.68795e-02
 7.08326  1.68484e-02
 7.11868  1.69314e-02
 7.15427  1.70707e-02
 7.19004  1.70511e-02
 7.22599  1.70291e-02
 7.26212  1.72270e-02
 7.29843  1.73405e-02
 7.33492  1.73855e-02
 7.37160  1.73600e-02
 7.40846  1.74059e-02
 7.44550  1.75077e-02
 7.48273  1.73616e-02
 7.52014  1.72287e-02
 7.55774  1.69952e-02
 7.59553  1.69882e-02
 7.63351  1.71794e-02
 7.67167  1.76622e-02
 7.71003  1.77885e-02
 7.74858  1.75390e-02
 7.78733  1.74783e-02
 7.82626  1.72792e-02
 7.86539  1.71400e-02
 7.90472  1.73149e-02
 7.94424  1.72310e-02
 7.98397  1.72547e-02
 8.02389  1.71671e-02
 8.06400  1.71558e-02
 8.10432  1.69904e-02
 8.14485  1.69431e-02
 8.18557  1.68939e-02
 8.22650  1.68411e-02
 8.26763  1.67898e-02
 8.30897  1.67338e-02
 8.35051  1.66162e-02
 8.39227  1.67127e-02
 8.43423  1.65699e-02
 8.47640  1.64315e-02
 8.51878  1.64140e-02
 8.56138  1.63726e-02
 8.60418  1.63311e-02
 8.64720  1.62534e-02
 8.69044  1.61819e-02
 8.73389  1.61216e-02
 8.77756  1.62030e-02
 8.82145  1.60589e-02
 8.86556  1.60561e-02
 8.90988  1.61117e-02
 8.95443  1.60176e-02
 8.99920  1.60982e-02
 9.04420  1.60107e-02
 9.08942  1.59637e-02
 9.13487  1.60471e-02
 9.18054  1.59879e-02
 9.22645  1.59189e-02
 9.27258  1.59852e-02
 9.31894  1.59455e-02
 9.36554  1.59114e-02
 9.41236  1.59377e-02
 9.45943  1.59400e-02
 9.50672  1.59168e-02
 9.55426  1.58838e-02
 9.60203  1.58894e-02
 9.65004  1.58971e-02
 9.69829  1.59248e-02
 9.74678  1.59094e-02
 9.79551  1.59122e-02
 9.84449  1.59070e-02
 9.89371  1.58984e-02
 9.94318  1.58610e-02
 9.99290  1.58751e-02
10.04286  1.58637e-02
10.09308  1.58445e-02
10.14354  1.58468e-02
10.19426  1.58606e-02
10.24523  1.58755e-02
10.29646  1.58935e-02
10.34794  1.58903e-02
10.39968  1.58959e-02
10.45168  1.58735e-02
10.50394  1.58517e-02
10.55646  1.58639e-02
10.60924  1.58469e-02
10.66228  1.58383e-02
10.71560  1.58635e-02
10.76917  1.58611e-02
10.82302  1.58769e-02
10.87713  1.58673e-02
10.93152  1.58954e-02
10.98618  1.59258e-02
11.04111  1.58694e-02
11.09631  1.58685e-02
11.15180  1.58599e-02
11.20755  1.58816e-02
11.26359  1.58956e-02
11.31991  1.59164e-02
11.37651  1.59180e-02
11.43339  1.58761e-02
11.49056  1.58857e-02
11.54801  1.58900e-02
11.60575  1.58873e-02
11.66378  1.59792e-02
11.72210  1.60487e-02
11.78071  1.58894e-02
11.83961  1.59050e-02
11.89881  1.59272e-02
11.95831  1.58824e-02
12.01810  1.58935e-02
12.07819  1.59130e-02
12.13858  1.58683e-02
12.19927  1.59218e-02
12.26027  1.59524e-02
12.32157  1.59257e-02
12.38318  1.60042e-02
12.44509  1.60062e-02
12.50732  1.61105e-02
12.56986  1.60285e-02
12.63270  1.58992e-02
12.69587  1.59563e-02
12.75935  1.59385e-02
12.82314  1.59810e-02
12.88726  1.59390e-02
12.95170  1.59353e-02
13.01645  1.59280e-02
13.08154  1.59266e-02
13.14694  1.59378e-02
13.21268  1.60413e-02
13.27874  1.60097e-02
13.34514  1.59715e-02
13.41186  1.60788e-02
13.47892  1.60412e-02
13.54632  1.59713e-02
13.61405  1.59939e-02
13.68212  1.60485e-02
13.75053  1.59325e-02
13.81928  1.59421e-02
13.88838  1.59625e-02
13.95782  1.60264e-02
14.02761  1.59815e-02
14.09775  1.60369e-02
14.16824  1.61351e-02
14.23908  1.60237e-02
14.31027  1.61394e-02
14.38182  1.61239e-02
14.45373  1.61796e-02
14.52600  1.60935e-02
14.59863  1.59462e-02
14.67162  1.59899e-02
14.74498  1.59877e-02
14.81871  1.60629e-02
14.89280  1.61642e-02
14.96726  1.60279e-02
15.04210  1.60502e-02
15.11731  1.61104e-02
15.19290  1.59989e-02
15.26886  1.60368e-02
15.34521  1.60311e-02
15.42193  1.60125e-02
15.49904  1.61162e-02
15.57654  1.61645e-02
15.65442  1.62050e-02
15.73269  1.62397e-02
15.81136  1.60693e-02
15.89041  1.61113e-02
15.96986  1.62569e-02
16.04971  1.61409e-02
16.12996  1.61340e-02
16.21061  1.61934e-02
16.29167  1.60911e-02
16.37312  1.60397e-02
16.45499  1.61084e-02
16.53726  1.61581e-02
16.61995  1.62309e-02
16.70305  1.61137e-02
16.78657  1.61867e-02
16.87050  1.62586e-02
16.95485  1.60648e-02
